id_snisb;nome_powerbi;municipio_powerbi;comprimento_coroamento_m;altura_estimada_m;capacidade_estimada_m3;data_ultima_fiscalizacao;data_ultima_autuacao;data_inicio_fase_de_vida;data_inspecao_seguranca_regular;tipo_empreendedor;corpo_hidrico;data_atualizacao_registro;situacao_cadastro
1263;B5;NOVA LACERDA;741.25;0;0;2024-11-06;2021-12-10;2005-11-05;;;Barragem B5;;Classe II B - Inertes
1265;Bacia de Rejeitos;NOSSA SENHORA DO LIVRAMENTO;15470;0;0;2026-04-29;2022-01-31;2021-12-14;;;Córrego Barbeiro;2026-06-23;Classe II B - Inertes
1267;BACIA DE REJEITO MINERGOLD;NOSSA SENHORA DO LIVRAMENTO;1185;0;0;;;2013-06-01;;;Bacia de Rejeito Minergold;;Classe II B - Inertes
1276;RONDON;Poconé;250;0;0;2023-03-15;;2009-02-19;;Pessoa Física;Córrego Piraputanga;;Classe II B - Inertes
1279;BARRAGEM T01;Poconé;2005;0;0;2023-09-20;2020-04-30;2008-03-20;;Pessoa Física;Córrego da Formiga;;Classe II B - Inertes
1282;TB01;NOSSA SENHORA DO LIVRAMENTO;908;0;0;2024-04-17;2020-03-31;2021-08-10;;;Ribeirão Bento Gomes;2025-01-23;Classe II B - Inertes
19850;Faz. Netolândia;Tangará da Serra;57.35;0;0;;;1800-01-01T00:00:00;;Pessoa Física;SEM NOME;2025-01-24;
19946;Faz. Toledo;TAPURAH;266;;;;;1800-01-01T00:00:00;;Pessoa Física;Córrego Esmeralda;;
19952;Faz. Reunidas 15;PARANATINGA;404.6;0;0;;;2019-02-02;;Pessoa Física;SEM NOME;2025-01-27;
19966;Fazenda AFB Brasil;Barra do Garças;245;0;0;;;2008-08-02;;Empresas em Geral - Privado;SEM NOME;;
19967;Fazenda AFB Brasil;Barra do Garças;245;;;;;2008-08-02;;Empresas em Geral - Privado;Córrego Caveira;;
19977;Campo Experimental Empaer;NOSSA SENHORA DO LIVRAMENTO;0;0;0;;;2003-02-28;;Empresas Públicas - Público;Ribeirão Cocaes;2026-01-30;
19978;Fazenda Santa Lourdes;Água Boa;0;;;;;2009-07-12;;Pessoa Física;Córrego Tangará;;
19987;Fazenda Admar Galle & Filhos;Água Boa;209;;;;;2006-06-30;;Pessoa Física;Córrego Bonito;;
19988;Barragem I - Fazenda Santa Ernestina I;SORRISO;196.53;0;0;;;2026-04-01;;Pessoa Física;SEM NOME;2026-04-24;
19989;Fazenda Cocal;CANARANA;568;0;0;;;2010-06-22;;Empresas em Geral - Privado;Córrego Cocalzinho;2026-02-04;
19991;FAZENDA LUAR;CUIABÁ;280;0;0;;;2014-07-31;;Fundações Privadas - Privado;SEM NOME;2025-09-17;
19992;Chácara Santa Cristina;SORRISO;232;0;0;;;2017-04-20;;Pessoa Física;Rio São Manuel ou Teles Pires;2025-12-19;
19993;Fazenda Santo Antônio II;SORRISO;193;;;;;2007-07-05;;Pessoa Física;Córrego Galheiro;;
19994;PDS Bordolândia;BOM JESUS DO ARAGUAIA;478;0;0;;;1983-03-19;;Autarquias - Público;SEM NOME;;
19995;Barragem IMA;SORRISO;124;;;;;2007-07-05;;Outros - Privado;Córrego Galheiro;;
19996;FAZENDA GUAPORÉ;CANARANA;85;0;0;;;2011-06-03;;Pessoa Física;SEM NOME;;
19997;Fazenda São Filipe;SORRISO;94;;;;;2007-05-07;;Pessoa Física;Córrego da Ponte;;
20006;Fazenda Pluma;VERA;200;0;0;;;2011-06-27;;Pessoa Física;Barragem Fazenda Pluma;2024-10-08;
20032;FAZENDA CASCATA;SORRISO;200;0;0;;;2011-11-11;;Empresas em Geral - Privado;SEM NOME;2025-12-19;
20033;Fazenda Eldorado;NOVA CANAÃ DO NORTE;0;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Barragem Fazenda Eldorado;;
20034;FAZENDA RIO VERDE;SORRISO;355;0;0;;;2006-11-22;;Pessoa Física;SEM NOME;2025-09-17;
20035;Fazenda Jaborandi;SORRISO;180;0;0;;;1999-08-22;;Pessoa Física;SEM NOME;;
20036;FAZENDA RINCÃO FLORIDO;IPIRANGA DO NORTE;155;0;0;;;1998-05-27;;Pessoa Física;Rio Branco;;
20037;Fazenda Guri e Guri I;NOVA MUTUM;150.26;0;0;;;1998-03-04;;Pessoa Física;SEM NOME;2025-02-11;
20047;Fazenda Murici Sesmaria Molhado;NOSSA SENHORA DO LIVRAMENTO;160;;;;;1800-01-01T00:00:00;;Pessoa Física;Rio Jangada;;
20048;Fazenda Murici Sesmaria Molhado;NOSSA SENHORA DO LIVRAMENTO;300;;;;;1800-01-01T00:00:00;;Pessoa Física;Rio Jangada;;
20049;Fazenda Murici Sesmaria Molhado;NOSSA SENHORA DO LIVRAMENTO;0;;;;;1800-01-01T00:00:00;;Pessoa Física;Rio Jangada;;
20050;Fazenda Santa Helena - Barramento 01;Alta Floresta;269.56;0;;;;2017-05-15;;Pessoa Física;SEM NOME;2026-06-22;
20051;Barramento Fazenda Carajas  - Lote 64;LUCAS DO RIO VERDE;545.8;0;0;;;2003-07-15;;Pessoa Física;SEM NOME;2026-02-04;
20057;Fazenda Água Branca;SORRISO;200;;;;;2002-06-23;;Pessoa Física;Córrego Cutia;;
20058;Fazenda Água Azul;SORRISO;104;;;;;2004-11-10;;Pessoa Física;Rio Celeste;;
20059;FAZENDA SANTA ROSA;SORRISO;281;;;;;1800-01-01T00:00:00;;Pessoa Física;SEM NOME;;
20061;Fazenda Apiacás;PARANAÍTA;132;0;0;;;1800-01-01T00:00:00;;Empresas em Geral - Privado;SEM NOME;2025-01-29;
20063;Fazenda Possamai;SORRISO;0;0;0;;;1800-01-01T00:00:00;;Pessoa Física;SEM NOME;;
20066;Fazenda Vitoria;SORRISO;220;0;0;;;2017-08-01;;Pessoa Física;SEM NOME;2025-11-14;
20067;Ponte de Pedra;Itiquira;300;0;0;;;2014-11-25;;;SEM NOME;2025-01-29;
20070;Barramento 02 (Montante) - São Cristóvão;SORRISO;236;;;;;2016-03-03;;Pessoa Física;SEM NOME;2026-02-04;
20071;Fazenda Faccio;NOVA MUTUM;150;0;0;;;1998-01-25;;Pessoa Física;Córrego Pacoval;2025-01-27;
20072;Fazenda São Jose;SORRISO;0;;;;;2015-07-23;;Pessoa Física;SEM NOME;;
20075;Fazenda Ogliari;LUCAS DO RIO VERDE;0;0;0;;;1997-09-20;;Pessoa Física;Córrego Piúva;;
20077;Faz. Três Pinheiros;SANTA RITA DO TRIVELATO;180;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Ribeirão Mocotó;2025-10-13;
20078;Faz. Karnoski;NOVA MUTUM;104;;;;;1800-01-01T00:00:00;;Pessoa Física;Ribeirão Ranchão;;
20083;Marfrig;Tangará da Serra;100;0;0;;;1800-01-01T00:00:00;;Outros - Privado;Barragem Marfrig;2024-10-08;
20085;Faz. Lote 69-A;FELIZ NATAL;35;;;;;1800-01-01T00:00:00;;Pessoa Física;Ribeirão do Palmito;;
20086;Fazenda Nossa Senhora Aparecida;NOVA UBIRATÃ;235;0;0;;;1800-01-01T00:00:00;;Pessoa Física;SEM NOME;;
20088;Faz. Boca da Mata;NOVA UBIRATÃ;107;;;;;1800-01-01T00:00:00;;Pessoa Física;Rio Ferro;;
20111;Fazenda Lapacho - Gleba B;SAPEZAL;568.56;0;0;;;1994-11-20;;Pessoa Física;Barragem Fazenda Lapacho - Gleba B;2026-02-04;
20113;Faz. Amanhecer II;GAÚCHA DO NORTE;250;;;;;2025-02-03;;Pessoa Física;SEM NOME;2025-08-01;
20114;Faz. Telles Pires;NOVA CANAÃ DO NORTE;96;;;;;1800-01-01T00:00:00;;Pessoa Física;Rio São Manuel ou Teles Pires;;
20116;Faz. Santa Terezinha;QUERÊNCIA;305;0;0;;;1800-01-01T00:00:00;;Pessoa Física;SEM NOME;2025-12-19;
20118;Barragem 1 na Fazenda São João;RIBEIRÃO CASCALHEIRA;274.57;0;0;;;1800-01-01T00:00:00;;Pessoa Física;SEM NOME;2025-01-27;
20119;Faz. Olho d'Água;NOVA CANAÃ DO NORTE;70;;;;;1800-01-01T00:00:00;;Pessoa Física;SEM NOME;;
20125;Fazenda Guanabara;NOVA OLÍMPIA;200;0;0;;;1800-01-01T00:00:00;;;Barragem Fazenda Guanabara;;
20126;Fazenda Duas Nascentes;IPIRANGA DO NORTE;;0;0;;;2018-04-08;;Pessoa Física;SEM NOME;;
20127;Fazenda São Paulo;Água Boa;160;0;0;;;2016-07-04;;Empresas em Geral - Privado;SEM NOME;;
20129;Faz. Paraná;BRASNORTE;0;4;0.3;;;2014-07-31;;Empresas em Geral - Privado;SEM NOME;;
20130;barramento 1B;Alta Floresta;201.5;0;0;;;2018-03-23;;Pessoa Física;SEM NOME;2026-02-04;
20131;PRINCIPAL 2A;Alta Floresta;186.54;0;0;;;2018-03-23;;Pessoa Física;SEM NOME;2024-12-04;
20132;Barramento 4;Alta Floresta;230.7;0;0;2024-06-25;;2018-03-23;;Pessoa Física;SEM NOME;2026-02-04;
20133;Barragem Água Azul;CAMPO VERDE;392;0;0;;;2006-05-17;;Empresas em Geral - Privado;córrego Água Azul;2025-03-14;
20135;Fazenda São Jose;VÁRZEA GRANDE;222;0;0;;;;;Pessoa Física;Córrego Formigueiro;2025-12-19;
20137;Fazenda Arara Azul;Itaúba;240;;;;;;;Pessoa Física;Ribeirão Borrachudo;;
20138;FAZENDA SANTA LUZIA;VÁRZEA GRANDE;95;;;;;1990-09-20;;Pessoa Física;Ribeirão Esmeril;;
20139;BARRAGEM 2;SORRISO;191.29;;;;;2016-12-13;;Outros - Privado;SEM NOME;2025-02-10;
20140;Faz. Lavínia;NOVO SÃO JOAQUIM;150;;;;;2002-10-15;;Empresas em Geral - Privado;SEM NOME;;
20141;Chapéu do Sol;VÁRZEA GRANDE;120;0;0;;;2005-05-14;;Pessoa Física;SEM NOME;;
20142;Fazenda Negrinho do Pastoreiro;CANARANA;95;0;0;;;1989-11-17;;Pessoa Física;Córrego Siriema;;
20144;Fazenda Ceita Porã;BARRA DO BUGRES;80;;;;;1991-05-16;;Pessoa Física;Córrego Vermelho Grande;;
20146;SÍTIO SÃO JOSÉ;NOVA MARILÂNDIA;122.47;0;0;;;2010-07-08;;Empresas em Geral - Privado;Córrego da Saudade;2024-09-30;
20147;Fazenda Urupianga;VILA RICA;100;;;;;1989-06-30;;Empresas em Geral - Privado;Córrego Rico;;
20148;Fazenda Progresso;NOVA MUTUM;98;;;;;2006-03-22;;Pessoa Física;Córrego São Domingos;;
20151;Barragem Planalto;PRIMAVERA DO LESTE;218;0;0;;;2004-08-17;;Pessoa Física;SEM NOME;2025-03-31;
20152;Ribeirão Sossego;SORRISO;116;;;;;;;Outros - Privado;Ribeirão Sossego;;
20176;Fazenda São José;NOVA MUTUM;126.85;0;0;;;1800-01-01T00:00:00;;Pessoa Física;SEM NOME;;
20177;Faz. Carvalho;NOBRES;180;0;0;;;2019-05-18;;Pessoa Física;Rio das Pacas;2025-01-29;
20196;Afluente do Pitomba;VÁRZEA GRANDE;0;;;;;2004-10-26;;Empresas em Geral - Privado;Rio Pari;;
20211;CASA DE PEDRA;CUIABÁ;10000;0;0;;2021-04-12;2013-02-20;;;SEM NOME;;Classe II B - Inertes
20213;Faz. Mata Velha;TAPURAH;140;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Córrego Amparo;;
20214;Faz. Chapadão Verde;SORRISO;200;0;0;;;1800-01-01T00:00:00;;Pessoa Física;SEM NOME;2025-01-29;
20314;Fazenda Paraná;BRASNORTE;0;0;0;;;1998-10-25;;Empresas em Geral - Privado;SEM NOME;2025-01-24;
20317;Faz. Agrovera;PORTO DOS GAÚCHOS;105;0;0;;;2015-06-25;;Pessoa Física;CGH Fazenda Rancho Fundo;2025-01-24;
20335;Alain II;Poconé;1360;0;0;2025-10-14;;2023-11-08;;;Rio Bento Gomes;;Classe II B - Inertes
20382;B1;NOSSA SENHORA DO LIVRAMENTO;2584;0;0;2023-08-31;2021-04-13;2015-02-16;2022-10-07;Pessoa Física;Barragem B1;;Classe II B - Inertes
20391;BARRAGEM 01;NOSSA SENHORA DO LIVRAMENTO;2653;0;0;2026-04-29;;2003-10-15;;;Barragem 01;;Classe II B - Inertes
20398;Barragem AFGM GP2;Poconé;2655;0;0;2023-07-26;;2015-10-07;;Pessoa Física;Córrego da Formiga;;Classe II B - Inertes
20401;MARANATA II;Poconé;100;;;;;2021-08-01;;;Ribeirão Bento Gomes;2025-11-26;Classe II B - Inertes
20403;MANÉ;NOSSA SENHORA DO LIVRAMENTO;100;;;;;2019-10-01;;Pessoa Física;Rio Santana;;Classe II B - Inertes
20411;BARRAGEM T03;NOSSA SENHORA DO LIVRAMENTO;2760;;;;2021-04-13;2013-03-20;;;Córrego Santa Bárbara;;Classe II B - Inertes
20434;Grameiro;Poconé;1469;0;0;2024-06-27;2022-01-31;2021-03-04;;Pessoa Física;SEM NOME;2025-11-24;Classe II B - Inertes
20457;PCH Graça Brennand (Antiga Terra Santa)  - Dique Graça Brennand;Tangará da Serra;;;;2026-07-01;;2008-06-28;2019-03-08;Empresas em Geral - Privado;;;
20471;PCH Recanto - PCH Recanto;Tangará da Serra;330;;;2026-07-01;;2019-12-21;;Empresas em Geral - Privado;;;
20472;CGH Buritizal - NÃO POSSUI BARRAMENTO, DERIVAÇÃO LATERAL DIRETA;SÃO JOSÉ DO RIO CLARO;;;;;;2019-10-26;;Empresas em Geral - Privado;;;
20480;UHE Ponte de Pedra - Canal de Adução;Itiquira;;;;2026-07-01;;2005-07-19;2019-02-07;Empresas em Geral - Privado;;;
20534;PCH Lajari - Barragem Taquari;ALTO TAQUARI;78;;;2026-07-01;;2019-05-10;2018-06-16;Empresas em Geral - Privado;;;
20572;PCH Buriti - PCH Buriti;SAPEZAL;102;;;;;2018-08-04;;Empresas em Geral - Privado;;;
20601;UHE Manso - Dique 2;CHAPADA DOS GUIMARÃES;;;;2026-07-01;;2000-11-29;2019-12-18;Empresas em Geral - Privado;;;
20602;UHE Manso - Dique 3;CHAPADA DOS GUIMARÃES;;;;2026-07-01;;2000-11-29;2019-12-18;Empresas em Geral - Privado;;;
20603;UHE Manso - Dique 4;CHAPADA DOS GUIMARÃES;;;;2026-07-01;;2000-11-29;2019-12-18;Empresas em Geral - Privado;;;
20604;UHE Manso - Dique 5;CHAPADA DOS GUIMARÃES;;;;2026-07-01;;2000-11-29;2019-12-18;Empresas em Geral - Privado;;;
20605;UHE Manso - Dique 6;CHAPADA DOS GUIMARÃES;;;;2026-07-01;;2000-11-29;2019-12-18;Empresas em Geral - Privado;;;
20606;UHE Manso - Dique 7;CHAPADA DOS GUIMARÃES;;;;2026-07-01;;2000-11-29;2019-12-18;Empresas em Geral - Privado;;;
20612;UHE Itiquira (Casas de Forças  I e  II)  - Dique da Câmara de Carga do Circuito I;Itiquira;;;;2026-07-01;;2002-11-06;2019-09-01;Empresas em Geral - Privado;;;
20613;UHE Itiquira (Casas de Forças  I e  II)  - Canal de Adução I;Itiquira;;;;2026-07-01;;2002-11-06;2019-09-01;Empresas em Geral - Privado;;;
20615;UHE Jauru - Barragem Auxiliar;VILA BELA DA SANTÍSSIMA TRINDADE;330;;;2026-07-01;;2003-06-06;2020-01-15;Empresas em Geral - Privado;;;
20617;PCH Casca III - Casca III;CHAPADA DOS GUIMARÃES;500;;;2026-07-01;;1970-01-01;2019-12-20;Empresas em Geral - Privado;;;
20618;PCH Casca II - B02 - Ponte Alta;CHAPADA DOS GUIMARÃES;60;;;2026-07-01;;1954-06-01T00:00:00;;Empresas em Geral - Privado;;;
20619;PCH Alto Paraguai (Pedro Pedrossian) - Alto Paraguai;DIAMANTINO;50;;;2026-07-01;;1970-01-01;;Empresas em Geral - Privado;;;
20653;UHE Sinop - Sinop;CLÁUDIA;580;;;2026-07-01;;2019-09-17;2019-09-18;Empresas em Geral - Privado;;;
20736;CGH Faxinal I - CAPTAÇÃO LATERAL SIMPLES;ARIPUANÃ;;;;;;1997-03-01;2018-01-20;Empresas em Geral - Privado;Rio Aripuanã;;
20739;Faz. Jacarandá;ARAGUAIANA;330;;;;;2008-10-20;;Outros - Privado;SEM NOME;;
20754;Fazenda 3 irmãos;CUIABÁ;217;0;0;;;2006-08-20;;Pessoa Física;SEM NOME;2025-01-29;
20764;Fazenda Alvorada;NOVA UBIRATÃ;55;0;0;;;2009-12-17;;Pessoa Física;Ribeirão Desejado;;
20998;Estância Maristela - Barragem 01;PORTO ESPERIDIÃO;;0;0;;;2020-07-01;;;Barragem 01 - Estância Maristela;2024-05-27;
20999;Estância Maristela - Barragem 02;PORTO ESPERIDIÃO;;0;0;;;2020-07-01;;;Barragem 02 - Estância Maristela;2024-05-27;
21000;Estância Maristela - Barragem 03;PORTO ESPERIDIÃO;;0;0;;;2020-07-01;;;Barragem 03 - Estância Maristela;2024-05-27;
21001;Fazenda Boa Vista;PLANALTO DA SERRA;;;;;;2020-07-01;;Pessoa Física;Rio Culuene;;
21002;Sítio Santa Helena;RONDOLÂNDIA;;;;;;2020-07-01;;Pessoa Física;Igarapé Cajueiro;;
21003;Gleba Barranqueira XIII;CÁCERES;;;;;;2020-07-01;;;Córrego Acorizinho;;
21004;Gleba Barranqueira XIII;CÁCERES;;;;;;2020-07-01;;;Córrego Acorizinho;;
21005;Gleba Barranqueira XIII;CÁCERES;;;;;;2020-07-01;;;Córrego Acorizinho;;
21006;Fazenda Santa Marina;SANTA CRUZ DO XINGU;;;;;;2020-07-01;;Pessoa Física;Igarapé Fontourinha;;
21007;Estância Santa Mônica;CÁCERES;;;;;;2020-07-01;;Pessoa Física;SEM NOME;;
21008;Fazenda Iriri;GUARANTÃ DO NORTE;;;;;;2020-07-01;;Pessoa Física;SEM NOME;;
21010;Fazenda Bom Pastor;CÁCERES;;;;;;2020-07-01;;Pessoa Física;SEM NOME;;
21011;Fazenda Bela Vista;GUARANTÃ DO NORTE;;;;;;2020-07-01;;Pessoa Física;SEM NOME;;
21013;Gleba Tarumã;VILA BELA DA SANTÍSSIMA TRINDADE;;;;;;2020-07-01;;;Córrego Água Branca;;
218;Barragem do Córrego Longa Vida;VILA BELA DA SANTÍSSIMA TRINDADE;142;0;0;;;2005-02-02;;;Barragem Mineração Apoena S/A;2025-01-29;
21862;BONANZA;Alta Floresta;70;;;;;2010-04-14;;Empresas em Geral - Privado;SEM NOME;;
219;Fazenda Santa Maria;PRIMAVERA DO LESTE;144;0;0;;;2004-06-06;;Pessoa Física;Barragem 148/2011;2024-10-09;
21903;Fazenda Del Mar;SORRISO;133;;;;;2005-03-02;;Pessoa Física;Córrego Galheiro;;
21924;Berion;PONTES E LACERDA;330.07;0;0;2024-03-20;2021-09-13;2020-08-01;;;CÓRREGO BARREIRO;;Classe II B - Inertes
21927;BR BRASÃO;NOSSA SENHORA DO LIVRAMENTO;1866;0;0;2025-10-14;;2020-01-01;;Pessoa Física;Rio Santana;2025-11-26;Classe II B - Inertes
21935;córrego Sapateiro;VÁRZEA GRANDE;170;;;;;2002-05-14;;Empresas em Geral - Privado;Córrego Sapateiro;;
21940;BR PIRÂMIDE;NOSSA SENHORA DO LIVRAMENTO;1022;0;0;2023-05-23;2021-09-13;2020-02-15;;;Córrego Tarumã;;Classe II A - Não inertes
21941;CAMPOS;PONTES E LACERDA;1003;0;0;2025-10-14;2021-09-14;2022-07-11;;;CÓRREGO BARREIRO;;Classe II B - Inertes
21942;Elvo 1;PONTES E LACERDA;750.6;0;0;2025-10-14;2022-04-01;2019-04-08;;;CÓRREGO BARREIRO;;Classe II B - Inertes
21943;Elvo Captação;PONTES E LACERDA;258.9;0;0;2024-03-20;2021-09-14;2019-04-08;;;CÓRREGO BARREIRO;;Classe II B - Inertes
21944;Alvo Crente;PARANAÍTA;;0;0;;;2022-07-19;;;SEM NOME;;
21945;ARENAL;ARIPUANÃ;295;0;0;;;2021-05-12;;;SEM NOME;2025-12-04;Classe II B - Inertes
21946;Fortuna;PONTES E LACERDA;962.31;0;0;2025-10-14;2023-11-07;2018-06-15;;Pessoa Física;Rio Branco;2025-11-28;Classe I – Perigosos
21948;Bacia de Decantação S1;NOSSA SENHORA DO LIVRAMENTO;500;;;;;2015-05-01;;Pessoa Física;SEM NOME;;Classe II B - Inertes
21949;Barragem Água Branca;Rosário Oeste;;;;;;2022-07-19;;Pessoa Física;Córrego Chiqueirinho;;
21950;Barragem Candonga;NOSSA SENHORA DO LIVRAMENTO;1435;;;;;2013-04-10;;;Córrego Santa Bárbara;;Classe II B - Inertes
21951;Barragem de Mineração-CPM;Poconé;1000;0;0;2025-10-14;2022-08-01;2022-01-02;;Pessoa Física;Rio Bento Gomes;;Classe II B - Inertes
21952;Barragem Jatobá;Poconé;172;;;2026-04-29;;2022-07-11;;Pessoa Física;Rio Bento Gomes;2025-11-26;Classe II B - Inertes
21954;Barragem Magrini;Poconé;853.63;;;;;2012-05-21;;Pessoa Física;Córrego Piraputanga;;Classe II B - Inertes
21957;Barragem T08;NOSSA SENHORA DO LIVRAMENTO;2039;0;0;2023-08-31;;2022-08-24;;;Ribeirão Bento Gomes;2025-11-24;Classe II B - Inertes
22006;Barragem T09;NOSSA SENHORA DO LIVRAMENTO;2362;;;;;2023-08-08;;;Ribeirão Bento Gomes;2025-11-24;Classe II B - Inertes
22007;Barragem TB02;NOSSA SENHORA DO LIVRAMENTO;1116.86;;;2024-09-20;;2021-08-02;;;Ribeirão Bento Gomes;2025-11-24;Classe II B - Inertes
22009;BR SANTA FELICIDADE 02;NOSSA SENHORA DO LIVRAMENTO;817.65;;;2026-06-27;;2024-07-03;;;Barragem BR Santa 01;2025-11-12;Classe II B - Inertes
22011;Davi;Poconé;1295;13;0;2025-10-14;2021-10-06;2020-06-15;;Pessoa Física;Córrego Fundo;2025-11-26;Classe II B - Inertes
22041;Dorival;NOVA SANTA HELENA;;;;;;2022-07-19;;;SEM NOME;;
22042;Fazenda Nova;Poconé;1016.47;;;;;2010-08-16;;Pessoa Física;Córrego da Formiga;;Classe II B - Inertes
22043;FRANCÊS;Poconé;500;0;0;2023-11-20;2023-11-24;2021-05-01;;;Rio Bento Gomes;2025-11-24;Classe II B - Inertes
22045;JABURU;NOSSA SENHORA DO LIVRAMENTO;1400;0;0;2026-04-29;2022-05-31;2017-10-19;;Pessoa Física;Córrego do Cervo;2025-11-24;Classe II B - Inertes
22157;Rabo de Bica;NOSSA SENHORA DO LIVRAMENTO;475;;;;;2010-01-01;;Pessoa Física;SEM NOME;;Classe II B - Inertes
22158;Santa Helena;NOVA SANTA HELENA;;;;;;2022-07-19;;;SEM NOME;;
22164;T G de Souza;NOSSA SENHORA DO LIVRAMENTO;4;0;0;2023-03-02;2023-11-07;2023-05-19;;;Córrego Barbeiro;2025-11-24;Classe II B - Inertes
22223;Massa d'Água #56662;SÃO FÉLIX DO ARAGUAIA;;;;;;;;;Rio Comandante Fontoura;;
22224;Massa d'Água #57710;ALTO BOA VISTA;;;;;;;;;SEM NOME;;
22229;Fazenda Europa;VILA RICA;390;;;;;2001-01-01;;Pessoa Física;SEM NOME;2025-12-26;
22230;Massa d'Água #65759;BOM JESUS DO ARAGUAIA;;;;;;;;;Córrego Bela Manhã;;
22259;Massa d'Água #69653;BRASNORTE;;;;;;;;;SEM NOME;;
22260;Massa d'Água #69922;BRASNORTE;;;;;;;;;SEM NOME;;
22263;Massa d'Água #70232;GENERAL CARNEIRO;;;;;;;;;Córrego Jeriguiga;;
22264;Massa d'Água #70517;SÃO FÉLIX DO ARAGUAIA;;;;;;;;;Rio Comandante Fontoura;;
22279;Massa d'Água #76964;BRASNORTE;;;;;;;;;SEM NOME;;
22307;Massa d'Água #79702;BRASNORTE;;;;;;;;;SEM NOME;;
22322;Massa d'Água #83563;BRASNORTE;;;;;;;;;SEM NOME;;
22327;Massa d'Água #84492;ALTO BOA VISTA;;;;;;;;;Rio Comandante Fontoura;;
22330;Massa d'Água #85328;ALTO BOA VISTA;;;;;;;;;SEM NOME;;
22331;Massa d'Água #86130;BRASNORTE;;;;;;;;;SEM NOME;;
22335;Massa d'Água #87134;BRASNORTE;;;;;;;;;Rio Treze-de-maio;;
22371;Massa d'Água #91738;ALTO BOA VISTA;;;;;;;;;SEM NOME;;
22374;Massa d'Água #94452;PONTES E LACERDA;;;;;;;;;Rio Barbado;;
22379;Massa d'Água #95945;BRASNORTE;;;;;;;;;SEM NOME;;
22390;Massa d'Água #100513;ALTO BOA VISTA;;;;;;;;;Ribeirão das Traíras;;
22392;Massa d'Água #101453;ALTO BOA VISTA;;;;;;;;;Córrego Grande;;
22393;Massa d'Água #102561;BRASNORTE;;;;;;;;;SEM NOME;;
22394;Massa d'Água #102797;BRASNORTE;;;;;;;;;Rio do Sangue;;
22395;Massa d'Água #102961;ALTO BOA VISTA;;;;;;;;;SEM NOME;;
22396;Massa d'Água #102989;SANTA TEREZINHA;;;;;;;;;SEM NOME;;
22397;T.I Sangradouro;GENERAL CARNEIRO;;;;;;;;;SEM NOME;2025-03-17;
22398;Massa d'Água #103693;BOM JESUS DO ARAGUAIA;;;;;;;;;Rio Comandante Fontoura;;
22403;Massa d'Água #105287;LUCIARA;;;;;;;;;Córrego Santa Vitória;;
22407;Massa d'Água #107029;QUERÊNCIA;;;;;;;;;Córrego das Amoreiras;;
22421;Massa d'Água #111714;ALTO BOA VISTA;;;;;;;;;Córrego Bela Manhã;;
22422;Massa d'Água #111848;ALTO BOA VISTA;;;;;;;;;Rio Comandante Fontoura;;
22434;Massa d'Água #116795;QUERÊNCIA;;;;;;;;;Córrego das Amoreiras;;
22435;Massa d'Água #117161;COMODORO;;;;;;;;;Córrego Piolho;;
22448;Massa d'Água #121634;BRASNORTE;;;;;;;;;SEM NOME;;
22459;Massa d'Água #125702;PONTES E LACERDA;;;;;;;;;Rio Barbado;;
22464;Massa d'Água #127461;BRASNORTE;;;;;;;;;SEM NOME;;
22465;Massa d'Água #127642;BRASNORTE;;;;;;;;;SEM NOME;;
22468;Massa d'Água #129111;ALTO BOA VISTA;;;;;;;;;SEM NOME;;
22469;Massa d'Água #129310;ALTO BOA VISTA;;;;;;;;;Rio Comandante Fontoura;;
22488;Massa d'Água #137078;ALTO BOA VISTA;;;;;;;;;Córrego das Cabaças;;
22490;Massa d'Água #137748;SÃO FÉLIX DO ARAGUAIA;;;;;;;;;Rio Comandante Fontoura;;
22492;Massa d'Água #137918;ALTO BOA VISTA;;;;;;;;;Córrego Grotão;;
22493;Massa d'Água #138208;BRASNORTE;;;;;;;;;Rio Cravari;;
22496;Massa d'Água #138439;ALTO BOA VISTA;;;;;;;;;Ribeirão das Traíras;;
22498;Massa d'Água #139258;PONTES E LACERDA;;;;;;;;;Rio Barbado;;
22500;Massa d'Água #139738;ALTO BOA VISTA;;;;;;;;;Rio Comandante Fontoura;;
