codigo_setor;codigo_ibge;municipio;situacao;area_km2;populacao;domicilios;latitude;longitude;ano_censo;fonte;aviso
510840210000009;5108402;Várzea Grande;Rural;1.5187;82;33;-15.740222;-56.145506;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840210000010;5108402;Várzea Grande;Urbana;1.0639;445;203;-15.731578;-56.134439;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840210000011;5108402;Várzea Grande;Urbana;0.4063;764;294;-15.722867;-56.134888;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840210000012;5108402;Várzea Grande;Urbana;0.3925;320;121;-15.717885;-56.125507;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000311;5108402;Várzea Grande;Urbana;0.3007;486;290;-15.70445;-56.12632;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840225000001;5108402;Várzea Grande;Urbana;0.5802;707;273;-15.705745;-56.162451;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840225000018;5108402;Várzea Grande;Urbana;1.2461;217;94;-15.709526;-56.152588;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000008;5108402;Várzea Grande;Urbana;0.1435;718;332;-15.668135;-56.138874;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000010;5108402;Várzea Grande;Urbana;0.106;559;276;-15.66819;-56.134838;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000082;5108402;Várzea Grande;Urbana;0.3817;809;353;-15.66393;-56.130196;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000092;5108402;Várzea Grande;Urbana;0.1736;624;297;-15.663408;-56.124393;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000154;5108402;Várzea Grande;Urbana;0.146;581;253;-15.662743;-56.139858;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000009;5108402;Várzea Grande;Urbana;0.0802;704;262;-15.663285;-56.13562;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000085;5108402;Várzea Grande;Urbana;0.1949;682;302;-15.661193;-56.125889;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000083;5108402;Várzea Grande;Urbana;0.1459;722;337;-15.658636;-56.134552;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000084;5108402;Várzea Grande;Urbana;0.1516;1117;580;-15.657662;-56.134598;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000007;5108402;Várzea Grande;Urbana;0.0729;217;92;-15.657314;-56.141336;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000006;5108402;Várzea Grande;Urbana;0.1419;551;210;-15.655336;-56.139181;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000086;5108402;Várzea Grande;Urbana;0.2124;638;357;-15.654006;-56.125263;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000081;5108402;Várzea Grande;Urbana;0.1407;577;225;-15.655222;-56.12989;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000089;5108402;Várzea Grande;Urbana;0.0233;515;277;-15.655625;-56.124479;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000079;5108402;Várzea Grande;Urbana;0.1448;567;294;-15.653351;-56.137369;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000090;5108402;Várzea Grande;Urbana;0.0433;506;286;-15.655033;-56.125059;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000075;5108402;Várzea Grande;Urbana;0.2184;625;333;-15.651396;-56.129221;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000088;5108402;Várzea Grande;Urbana;0.0181;322;174;-15.653453;-56.124033;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000087;5108402;Várzea Grande;Urbana;0.0266;577;321;-15.65298;-56.12561;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000080;5108402;Várzea Grande;Urbana;0.0921;472;224;-15.651987;-56.134176;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000076;5108402;Várzea Grande;Urbana;0.1885;263;152;-15.650225;-56.133657;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000073;5108402;Várzea Grande;Urbana;0.2002;368;170;-15.646078;-56.125683;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000077;5108402;Várzea Grande;Urbana;0.1047;39;28;-15.648277;-56.135225;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000074;5108402;Várzea Grande;Urbana;0.1168;276;118;-15.647255;-56.128912;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000070;5108402;Várzea Grande;Urbana;0.2191;461;204;-15.644249;-56.133478;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000175;5108402;Várzea Grande;Urbana;0.2739;510;228;-15.642756;-56.132769;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000071;5108402;Várzea Grande;Urbana;0.1427;507;226;-15.644164;-56.128168;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000064;5108402;Várzea Grande;Urbana;0.204;846;353;-15.641828;-56.141863;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000068;5108402;Várzea Grande;Urbana;0.1246;260;106;-15.643497;-56.138084;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000072;5108402;Várzea Grande;Urbana;0.157;190;120;-15.641364;-56.124884;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000067;5108402;Várzea Grande;Urbana;0.2496;847;322;-15.63967;-56.138903;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000142;5108402;Várzea Grande;Urbana;0.3478;450;147;-15.637068;-56.128265;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000141;5108402;Várzea Grande;Urbana;0.1516;665;260;-15.634508;-56.132286;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000176;5108402;Várzea Grande;Urbana;0.0923;240;112;-15.650418;-56.137548;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000178;5108402;Várzea Grande;Urbana;0.1097;488;235;-15.653831;-56.133657;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000179;5108402;Várzea Grande;Urbana;0.1754;662;288;-15.658877;-56.129848;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000180;5108402;Várzea Grande;Urbana;0.1349;288;202;-15.658197;-56.124899;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000202;5108402;Várzea Grande;Urbana;0.1391;622;331;-15.660132;-56.137417;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000203;5108402;Várzea Grande;Urbana;0.0587;237;95;-15.656468;-56.140444;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000204;5108402;Várzea Grande;Urbana;0.0896;476;212;-15.665876;-56.137815;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000205;5108402;Várzea Grande;Urbana;0.0689;325;130;-15.665063;-56.135527;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000226;5108402;Várzea Grande;Urbana;0.1514;228;158;-15.650045;-56.124128;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000227;5108402;Várzea Grande;Urbana;0.1587;262;120;-15.664161;-56.133907;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000228;5108402;Várzea Grande;Urbana;0.024;367;195;-15.65427;-56.122934;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000246;5108402;Várzea Grande;Urbana;0.249;636;281;-15.639014;-56.132786;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000249;5108402;Várzea Grande;Urbana;0.0427;257;102;-15.661486;-56.138447;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000282;5108402;Várzea Grande;Urbana;0.0247;423;227;-15.65591;-56.123243;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000317;5108402;Várzea Grande;Urbana;1.102;55;21;-15.632607;-56.130215;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000347;5108402;Várzea Grande;Urbana;0.0947;207;126;-15.646184;-56.138046;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000348;5108402;Várzea Grande;Urbana;0.0841;178;99;-15.645292;-56.136103;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410011;5103403;Cuiabá;Urbana;0.0766;628;285;-15.60936;-56.114477;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410013;5103403;Cuiabá;Urbana;0.2203;1320;677;-15.60684;-56.109819;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410102;5103403;Cuiabá;Urbana;0.1078;593;228;-15.608411;-56.119572;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410006;5103403;Cuiabá;Urbana;0.1641;344;174;-15.606515;-56.106623;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410012;5103403;Cuiabá;Urbana;0.054;720;358;-15.607455;-56.113304;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410005;5103403;Cuiabá;Urbana;0.0557;271;201;-15.607568;-56.101851;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410096;5103403;Cuiabá;Urbana;0.0364;482;273;-15.607873;-56.122404;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410100;5103403;Cuiabá;Urbana;0.1275;499;231;-15.60552;-56.115204;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410007;5103403;Cuiabá;Urbana;0.2304;850;440;-15.603511;-56.105251;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
