categoria;nome;municipio;distancia_eixo_km;faixa;segmento_do_eixo;familias;hospitalar;detalhe;longitude;latitude
estabelecimento de saúde;ORTHOS CPA ORTOPEDIA ESPECIALIZADA;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;MARCO ANTONIO DE AVILA;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;EDMILSON B DE FIGUEIREDO;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;VIVIANE FERREIRA VARGAS DE SIQUEIRA ZAPAROLI;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;CLINLIFE CLINICA DE FISIOTERAPIA;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;RADIMAGEM SERVICOS MEDICOS LTDA;Cuiabá;2.52;até 5 km;manso_capital;;;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;CENTRO MEDICO ORTO VIDA;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;DIAGNOSTICOS DA AMERICA S A;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;SANTA ROSA ONCO;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;LABORATORIO CARLOS CHAGAS UNIDADE PAX;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;RADIMAGEM;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;GL BUMLAI;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;V S FATURAMENTO HOSPITALAR;Cuiabá;2.52;até 5 km;manso_capital;;;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;N B BRUNETTA DALBEN;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;VACCINE CARE;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;DENTISTA DO TRABALHADOR ODONTOFAR;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;20 20 SERVICOS MEDICOS MT;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;RS SERVICOS MEDICOS EIRELI ME;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;BUSINESS COACHING CONSULTING EMPREENDEDOR;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;INSTITUTO MEDICO INTEGRADO DE CUIABA;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;PRO SAUDE;Cuiabá;2.52;até 5 km;manso_capital;;;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;SORRIPROTESE;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;LABORALLE SAUDE E SEGURANCA OCUPACIONAL;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;CINECOR;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;NUCLEO DE APOIO A SAUDE DA FAMILIA NASF LESTE 1;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;CLINICA MEDICA MORETE;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;MASTER FISIO;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;MAMO RADY SERVICOS DE IMAGENS E DIAGNOSTICO;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;PSICOLOGA KAMILA COSTA;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;CLINICA ORTHOS;Cuiabá;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097;-15.596
estabelecimento de saúde;CENTRO INTEGRADO DA MULHER CIM;Várzea Grande;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.135995;-15.651676
estabelecimento de saúde;AMBULATORIO ATENCAO ESPEC REGIONALIZADO EM HANSENIASE AAER;Várzea Grande;2.52;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.13591;-15.651656
estabelecimento de saúde;KLAYNE MOURA SERVICOS MEDICOS;Cuiabá;2.53;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.102197;-15.594656
estabelecimento de saúde;CREPALDI DERMATO;Cuiabá;2.53;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.102218;-15.594666
estabelecimento de saúde;ROBERTO CALIX;Cuiabá;2.53;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.113606;-15.595314
estabelecimento de saúde;GISLAYNE RODRIGUES DAS NEVES FRAGERI;Cuiabá;2.53;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.104692;-15.594424
estabelecimento de saúde;PEDRO ROMAO DE MOURA NETO;Cuiabá;2.53;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.113906;-15.59521
estabelecimento de saúde;DERMATO E CONVENIOS;Cuiabá;2.53;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.103193;-15.594577
estabelecimento de saúde;CEDAP CENTRO DE DESENVOLVIMENTO DA APRENDIZAGEM;Cuiabá;2.53;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.096806;-15.596054
estabelecimento de saúde;B D SERVICO DE SAUDE LTDA;Cuiabá;2.53;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.113664;-15.595356
estabelecimento de saúde;SONIA MARIA TRINDADE GUTIERREZ;Cuiabá;2.53;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.102186;-15.594656
estabelecimento de saúde;CARLOS ALBERTO ZAGUINI;Cuiabá;2.53;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097216;-15.595876
estabelecimento de saúde;ANTONIO JOSE DE AMORIM;Cuiabá;2.53;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.09706;-15.595902
estabelecimento de saúde;CRISTINA GUIMARAES INOCENCIO;Cuiabá;2.53;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.101894;-15.594754
estabelecimento de saúde;CARLOS ALBERTO DE ALBUQUERQUE MARANHAO;Cuiabá;2.53;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097205;-15.59584
estabelecimento de saúde;ROSANA CRISTINA DE FIGUEIREDO MORAES;Cuiabá;2.53;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.113368;-15.595235
estabelecimento de saúde;INSTITUTO ODONTOLOGICO INTEGRADO;Cuiabá;2.53;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.113446;-15.595322
estabelecimento de saúde;FOCUS MEDICINA NUCLEAR;Cuiabá;2.53;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.073384;-15.611685
estabelecimento de saúde;BOM CORACAO CARDIOLOGIA;Cuiabá;2.53;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097187;-15.595863
estabelecimento de saúde;CENTRO DE DESENVOLVIMENTO DA CRIANCA;Cuiabá;2.54;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.11336;-15.595204
estabelecimento de saúde;CLINICA ANGIOCATE CIRURGIA VASCULAR;Cuiabá;2.54;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.113899;-15.595245
estabelecimento de saúde;GINGER BARANHUK RABELLO DE MELLO;Cuiabá;2.54;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.100911;-15.594767
estabelecimento de saúde;ANTONIO BENEDITO DA COSTA;Cuiabá;2.54;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.096835;-15.595941
estabelecimento de saúde;INTERPLASTICA;Cuiabá;2.54;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.103985;-15.594373
estabelecimento de saúde;FRAGA ODONTOLOGIA;Cuiabá;2.54;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.110181;-15.594559
estabelecimento de saúde;AURELIO ABDIAS SAMPAIO FERREIRA;Cuiabá;2.54;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.101803;-15.594682
estabelecimento de saúde;AUGUSTO CESAR DA MOTA MENEZES;Cuiabá;2.54;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097106;-15.595765
estabelecimento de saúde;FRANCINE FARIA PERAZOLO;Cuiabá;2.54;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.110208;-15.586767
estabelecimento de saúde;PRODENTE;Cuiabá;2.54;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.110211;-15.586504
estabelecimento de saúde;CIOM CENTRO INTEGRADO ODONTOLOGICO E MEDICO;Cuiabá;2.54;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.113445;-15.595183
estabelecimento de saúde;NELSON CHUHITI TAKESHIMA;Cuiabá;2.54;até 5 km;jusante_capital;;Não;sem atendimento hospitalar;-56.0468;-15.659435
estabelecimento de saúde;ANDREY MARCELO BARBEIRO TEIXEIRA;Cuiabá;2.54;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.113419;-15.595144
estabelecimento de saúde;CHRISLEY PAVAN;Cuiabá;2.54;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.1102;-15.586493
estabelecimento de saúde;SORRICENTER;Cuiabá;2.54;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.105011;-15.594357
estabelecimento de saúde;JAQUELINE DOS SANTOS JAVORSKI;Cuiabá;2.54;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.113821;-15.595223
estabelecimento de saúde;JESSIKA VIEIRA DE CASTRO;Cuiabá;2.54;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.113435;-15.595167
estabelecimento de saúde;MUNDO NOVO;Várzea Grande;2.54;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.124493;-15.652679
estabelecimento de saúde;ZENILDO PACHECO SAMPAIO;Cuiabá;2.55;até 5 km;manso_capital;;;sem atendimento hospitalar;-56.110135;-15.586504
estabelecimento de saúde;CLINICA ODONTOLOGICA JARDIM VITORIA;Cuiabá;2.55;até 5 km;jusante_capital;;Não;sem atendimento hospitalar;-56.046264;-15.647087
estabelecimento de saúde;LIBERTAR DESENVOLVIMENTO INFANTIL;Cuiabá;2.55;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.096829;-15.59584
estabelecimento de saúde;ANTONIO AUGUSTO SARDINHA NETO;Cuiabá;2.55;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.112444;-15.594883
estabelecimento de saúde;ANTONIO DE MORAES CHAGAS;Cuiabá;2.55;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.096682;-15.595845
estabelecimento de saúde;CUIDARE;Cuiabá;2.55;até 5 km;manso_capital;;;sem atendimento hospitalar;-56.100687;-15.59476
estabelecimento de saúde;FISIOLIFE FISIOTERAPIA;Cuiabá;2.55;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.100678;-15.59476
estabelecimento de saúde;BRUNA BERTOLI PALMEIRA;Cuiabá;2.55;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.096637;-15.595874
estabelecimento de saúde;DENTE FACIL;Cuiabá;2.55;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.093044;-15.597513
estabelecimento de saúde;TAMARA LACERDA VIEIRA;Cuiabá;2.55;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.113627;-15.595086
estabelecimento de saúde;C R O JR DIAGNOSTICO POR IMAGEM;Cuiabá;2.55;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097023;-15.595719
estabelecimento de saúde;UMA MEDICINA E SEGURANCA DO TRABALHO;Cuiabá;2.55;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.104965;-15.594244
estabelecimento de saúde;DROGARIA ULTRAPOPULAR;Várzea Grande;2.55;até 5 km;manso_capital;;;sem atendimento hospitalar;-56.103745;-15.647668
estabelecimento de saúde;INSTITUTO SENAI DE TECNOLOGIA DE MATO GROSSO;Cuiabá;2.56;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.099091;-15.595031
estabelecimento de saúde;H P L S SAUDE;Cuiabá;2.56;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.109677;-15.579317
estabelecimento de saúde;JANAINA GRAZIELLA GUIMARAES FRANSOSI;Cuiabá;2.56;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.094111;-15.596894
estabelecimento de saúde;MAGDA LUCIA SCARDINI DE MELLO;Cuiabá;2.56;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.108637;-15.594182
estabelecimento de saúde;LAURA ELAINE MURAI;Cuiabá;2.56;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.110454;-15.588499
estabelecimento de saúde;ORAL SIN IMPLANTES E ORTODONTIA;Cuiabá;2.56;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.110226;-15.594441
estabelecimento de saúde;NOA NUCLEO DE OFTALMOLOGIA AVANCDA;Cuiabá;2.56;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.112673;-15.594826
estabelecimento de saúde;CLINICA YAMADA;Cuiabá;2.56;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.109692;-15.579029
estabelecimento de saúde;CLINICA DENTARIA SAO BENEDITO;Cuiabá;2.57;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.094419;-15.596632
estabelecimento de saúde;CLINICA REATIVE CUIABA;Cuiabá;2.57;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.073491;-15.611158
estabelecimento de saúde;SOLLIEVO UND2;Cuiabá;2.57;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.073469;-15.61124
estabelecimento de saúde;MARIA IRISMAR PINHEIRO PEIXOTO MIRANDA;Cuiabá;2.57;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.082637;-15.604909
estabelecimento de saúde;SEBASTIAO MARCOS DA SILVA CAMPOS;Cuiabá;2.57;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.100524;-15.594626
estabelecimento de saúde;LISANGELA CRISTINA DOS REIS FERREIRA PRIOLI;Cuiabá;2.57;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.091506;-15.598073
estabelecimento de saúde;CELSO TAQUES SALDANHA;Cuiabá;2.57;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.090686;-15.598562
estabelecimento de saúde;LABORATORIO LPC;Várzea Grande;2.57;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.101363;-15.649197
estabelecimento de saúde;CLINICA PRO SORRISO;Várzea Grande;2.57;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.139552;-15.650805
estabelecimento de saúde;DROGARIA SAO PAULO;Cuiabá;2.58;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.073469;-15.611158
estabelecimento de saúde;CEDIC CEDILAB JARDIM DAS AMERICAS;Cuiabá;2.58;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.073384;-15.611173
estabelecimento de saúde;CLINICA FITS;Cuiabá;2.58;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.109534;-15.584776
estabelecimento de saúde;ANA CAROLINA JALORETTO RIBEIRO;Cuiabá;2.58;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.101387;-15.594335
estabelecimento de saúde;DENSIMAT AMERICA;Cuiabá;2.58;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.073427;-15.611158
estabelecimento de saúde;FONOCARE;Cuiabá;2.58;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.09728;-15.595343
estabelecimento de saúde;REDE FARMACIA DO TRABALHADOR;Cuiabá;2.58;até 5 km;jusante_capital;;Não;sem atendimento hospitalar;-56.05791;-15.625785
estabelecimento de saúde;JOAO JOSE AIDAMUS DE LAMONICA FREIRE;Cuiabá;2.58;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.11283;-15.594704
estabelecimento de saúde;MARCO SERGIO CABRAL CORREA;Cuiabá;2.58;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097169;-15.595372
estabelecimento de saúde;CELSO MARCELO CUNHA;Cuiabá;2.58;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.112681;-15.594711
estabelecimento de saúde;UNILASER;Cuiabá;2.58;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.11271;-15.594679
estabelecimento de saúde;MARIO LUIS CORREA TOCANTINS;Cuiabá;2.58;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.091763;-15.597825
estabelecimento de saúde;RADIODOCC;Cuiabá;2.58;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.110154;-15.58804
estabelecimento de saúde;REUMACENTRO;Cuiabá;2.58;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.103959;-15.594055
estabelecimento de saúde;VICTORIA FELIX ODONTOLOGIA;Cuiabá;2.59;até 5 km;jusante_capital;;Não;sem atendimento hospitalar;-56.046103;-15.657799
estabelecimento de saúde;HOSPITAL DE OLHOS DE CUIABA;Cuiabá;2.59;até 5 km;manso_capital;;Sim;atendimento hospitalar;-56.112659;-15.594564
estabelecimento de saúde;KARHAWI SAUDE;Cuiabá;2.59;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.072203;-15.611757
estabelecimento de saúde;LUIZ MARIO CUIABANO;Cuiabá;2.59;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097356;-15.595247
estabelecimento de saúde;HEVANIE BOTEGA LEITE;Cuiabá;2.59;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.101815;-15.594183
estabelecimento de saúde;JULIANA MEDEIROS DE LIMA FRISON;Várzea Grande;2.59;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.127648;-15.653329
estabelecimento de saúde;FORMULA CERTA;Cuiabá;2.6;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.10453;-15.593798
estabelecimento de saúde;HELENE NASCIMENTO ARAUJO;Cuiabá;2.6;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.109702;-15.586981
estabelecimento de saúde;MEDICAL SERVICOS MEDICOS;Cuiabá;2.61;até 5 km;jusante_capital;;Não;sem atendimento hospitalar;-56.048797;-15.63516
estabelecimento de saúde;RAIA DROGASIL S A;Cuiabá;2.61;até 5 km;jusante_capital;;Não;sem atendimento hospitalar;-56.057677;-15.625587
estabelecimento de saúde;CLINICA DE PSICOLOGIA EVOLVER;Cuiabá;2.61;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.106367;-15.593654
estabelecimento de saúde;FRANCISCO AURELIO DA SILVA CAMPOS FILHO;Cuiabá;2.61;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.109691;-15.587074
estabelecimento de saúde;INSTITUTO MACHADO;Cuiabá;2.61;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.109263;-15.584288
estabelecimento de saúde;INPRO;Cuiabá;2.61;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.109648;-15.587105
estabelecimento de saúde;JOSE ARMANDO COSTA JUNIOR;Várzea Grande;2.61;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.103573;-15.648329
estabelecimento de saúde;CLINICA OFTALMOLOGICA BOSQUE DA SAUDE;Várzea Grande;2.61;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.131512;-15.653342
estabelecimento de saúde;CLINICA DE OLHOS DR SARDINHA;Cuiabá;2.62;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097799;-15.59478
estabelecimento de saúde;ANA MARIA PEREIRA AKIAMA;Cuiabá;2.62;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097307;-15.594952
estabelecimento de saúde;BM MEDICAL CARE LTDA;Cuiabá;2.62;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.097321;-15.594955
estabelecimento de saúde;DROGARIA SAO PAULO 2524 ALZIRA SANTANA;Várzea Grande;2.62;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.139447;-15.651337
estabelecimento de saúde;CUIABA MT UNIDADE A N 03;Cuiabá;2.63;até 5 km;jusante_capital;;Não;sem atendimento hospitalar;-56.050917;-15.631584
estabelecimento de saúde;JORGE FERNANDEZ;Cuiabá;2.63;até 5 km;jusante_capital;;Não;sem atendimento hospitalar;-56.079457;-15.844185
estabelecimento de saúde;DMJ MED;Cuiabá;2.63;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.092781;-15.596775
estabelecimento de saúde;CENTRO INTERDISCIPLINAR DE EQUOTERAPIA;Cuiabá;2.64;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.109313;-15.593552
estabelecimento de saúde;HILDENETE MONTEIRO FORTES;Cuiabá;2.64;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.089109;-15.598859
estabelecimento de saúde;VALTER LUIZ KOZAN;Cuiabá;2.64;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.100376;-15.593942
estabelecimento de saúde;CLINICA OFTALMODERME;Cuiabá;2.64;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.102819;-15.593596
estabelecimento de saúde;INSTITUTO OPTOMETRICO MASAO HOTTA;Cuiabá;2.65;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.095059;-15.595597
estabelecimento de saúde;DENTALIX RADIOLOGIA ODONTOLOGICA;Cuiabá;2.65;até 5 km;manso_capital;;;sem atendimento hospitalar;-56.089982;-15.598172
estabelecimento de saúde;NEUROCENTER MT;Cuiabá;2.65;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.073574;-15.610348
estabelecimento de saúde;MARIO APARECIDO FERREIRA;Cuiabá;2.65;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.090308;-15.598008
estabelecimento de saúde;POSTO DE COLETA UNIDADE GASTROCLINICA;Cuiabá;2.65;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.100043;-15.593937
estabelecimento de saúde;FABIANA LOULY BAPTISTA SANTOS DALLASTRA;Cuiabá;2.66;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.104737;-15.593229
estabelecimento de saúde;UNIDADE OFTALMOLOGICA DRA MARCIA AZEVEDO;Cuiabá;2.66;até 5 km;manso_capital;;Não;sem atendimento hospitalar;-56.107762;-15.593252
